stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
8220DB000406,406,Nassau Street,,53.3426061451636,-6.25612494578261,,,,
8220DB000407,407,Custom House,,53.348335,-6.253893,,,,
8220DB000408,408,Merrion Square North,,53.3409707826238,-6.25001923957642,,,,
8220DB000409,409,Holles Street,,53.3401367313169,-6.24769559556976,,,,
8220DB000410,410,Mount Street Lower,,53.3388134508634,-6.24389039032328,,,,
8220DB000411,411,Mount Street Bridge,,53.338117,-6.241772,,,,
8220DB000412,412,Haddington Road,,53.3352555102365,-6.2372793190562,,,,
8220DB000413,413,Lansdowne Park,,53.334094193305,-6.23654639405152,,,,
8220DB000414,414,Lansdowne Road,,53.3315738058948,-6.23447321695274,,,,
8220DB000415,415,American Embassy,,53.3303378154068,-6.23294774966437,,,,
8220DB000416,416,RDS Ballsbridge,,53.3286399201175,-6.22936956914703,,,,
8220DB000417,417,Merrion Road,,53.3276995856506,-6.22597042048855,,,,
8220DB000418,418,British Embassy,,53.3257198105114,-6.22339529752618,,,,
8220DB000419,419,Shrewsbury Park,,53.3239951058417,-6.22044950312351,,,,
8220DB000420,420,Merlyn Road,,53.3219108012885,-6.21750392172748,,,,
8220DB000421,421,Merrion View Avenue,,53.3200051794214,-6.21449112042242,,,,
8220DB000422,422,St Vincent's Hospital,,53.318064191863,-6.21032428070782,,,,
8220DB000423,423,Herbert Avenue,,53.3171485041341,-6.20740565828118,,,,
8220DB000424,424,Merrion Gates,,53.3153943801988,-6.20372686621344,,,,
8220DB000476,476,Merrion Gates,,53.3157515263706,-6.20476252273264,,,,
8220DB000477,477,Herbert Avenue,,53.3168630546822,-6.20695232009333,,,,
8220DB000478,478,St Vincent's Hospital,,53.3181142989155,-6.21126782530888,,,,
8220DB000479,479,Merrion Centre,,53.319143967621,-6.2134012866997,,,,
8220DB000480,480,Netherlands Embassy,,53.3208499799872,-6.2162872053677,,,,
8220DB000481,481,Wanderers FC,,53.322761,-6.21883,,,,
8220DB000482,482,Shrewsbury Road,,53.3247277780849,-6.22196529496771,,,,
8220DB000483,483,British Embassy,,53.3259441074939,-6.22397148052329,,,,
8220DB000485,485,RDS Ballsbridge,,53.3282515101272,-6.22863497077619,,,,
8220DB000486,486,RDS Ballsbridge,,53.3283287183649,-6.22899210119283,,,,
8220DB000487,487,American Embassy,,53.3308552893807,-6.23390230837209,,,,
8220DB000488,488,Lansdowne Park,,53.3330985546294,-6.23607694701107,,,,
8220DB000489,489,St Mary's Road South,,53.3349420031452,-6.2373523126562,,,,
8220DB000490,490,Haddington Road,,53.3365738419127,-6.23890680600167,,,,
8220DB000491,491,Mount Street Bridge,,53.3378140535091,-6.24133351088674,,,,
8220DB000492,492,Mount Street Lower,,53.338584685142,-6.24361446215909,,,,
8220DB000493,493,Holles Street,,53.3398534163774,-6.24737682273898,,,,
8220DB000494,494,Clare Street,,53.3414355833565,-6.25168225233917,,,,
8220DB000495,495,Pearse Station,,53.3435913198129,-6.24974670516903,,,,
8220DB000496,496,Busáras,,53.3494968761341,-6.25222357868164,,,,
8220DB000497,497,Connolly,,53.3505260753991,-6.25069434322382,,,,
8220DB000499,499,Summerhill Parade,,53.3574503386161,-6.24908862686224,,,,
8220DB000500,500,Ballybough Road,,53.3590360763177,-6.24628915528183,,,,
8220DB000501,501,Clonliffe Avenue,,53.3607056846882,-6.24369637425144,,,,
8220DB000509,509,Ballybough Road,,53.3606013493589,-6.24332503950194,,,,
8220DB000510,510,Charleville Avenue,,53.35918937754,-6.24571192723741,,,,
8220DB000511,511,Summerhill Parade,,53.3575155897132,-6.24863523337024,,,,
8220DB000512,512,Summerhill,,53.3559473573122,-6.25201971110246,,,,
8220DB000513,513,Rutland Street,,53.3552119629816,-6.25397276810398,,,,
8220DB000515,515,Portland Row,,53.35439,-6.2472,,,,
8220DB000516,516,North Strand Road,,53.35621,-6.244942,,,,
8220DB000518,518,Nottingham Street,,53.3589041624283,-6.2409909439451,,,,
8220DB000519,519,North Strand Fire Station,,53.3603387601165,-6.23953452865897,,,,
8220DB000522,522,Fairview,,53.363207,-6.2356,,,,
8220DB000523,523,Marino College,,53.364355,-6.231308,,,,
8220DB000525,525,Howth Road,,53.3649608735109,-6.22633091116316,,,,
8220DB000526,526,Copeland Grove,,53.3668695721479,-6.22111227858031,,,,
8220DB000527,527,Ashbrook,,53.3680198762275,-6.21267888054445,,,,
8220DB000528,528,Castle Grove,,53.369264080697,-6.20993674463178,,,,
8220DB000529,529,Collins Avenue,,53.3705774149451,-6.20761234516729,,,,
8220DB000530,530,Killester,,53.3712245323444,-6.20402332968282,,,,
8220DB000531,531,The Demesne,,53.3732509125103,-6.20130788472614,,,,
8220DB000532,532,The Meadows,,53.375802080403,-6.19347468575652,,,,
8220DB000533,533,Ennafort Park,,53.3775832778026,-6.18705613952442,,,,
8220DB000534,534,Cill Eanna,,53.3787502415594,-6.18164028998948,,,,
8220DB000535,535,Raheny,,53.380257073034,-6.17730695711373,,,,
8220DB000536,536,Raheny Library,,53.3804237567076,-6.17351172677606,,,,
8220DB000537,537,Avondale Park,,53.3799012003047,-6.16815263497725,,,,
8220DB000538,538,Maywood,,53.3801380645862,-6.16426418318854,,,,
8220DB000539,539,Foxfield,,53.3806736618095,-6.15935564153758,,,,
8220DB000540,540,Lonsdale,,53.3813362763679,-6.1551179435333,,,,
8220DB000541,541,James Larkin Road,,53.3818727077496,-6.15202806844666,,,,
8220DB000542,542,Strand View,,53.3836619200447,-6.14626794992908,,,,
8220DB000591,591,Kilbarrack Road,,53.3841675899781,-6.14468248664168,,,,
8220DB000592,592,James Larkin Road,,53.3827330098096,-6.14838287246945,,,,
8220DB000593,593,Howth Road,,53.3818486949688,-6.15163825716418,,,,
8220DB000594,594,Lonsdale,,53.3811633655567,-6.15556136213264,,,,
8220DB000595,595,Foxfield,,53.3805999504412,-6.15923856299832,,,,
8220DB000596,596,Shieling Square,,53.3802528433238,-6.16179397207691,,,,
8220DB000597,597,Maywood,,53.3798981358401,-6.16561235536735,,,,
8220DB000598,598,Avondale Park,,53.3798466295595,-6.16928237742033,,,,
