route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
4452_86289,140,4452_107,Bray (Daly),E204,1,4452_7778018_Txc88230B9F-2741-4436-8B87-E1C3AC184386,4452_8
4452_86289,122,4452_1073,Greystones,E112,1,4452_7778018_Txc765370C8-3063-468A-B181-212D801DC620,4452_2
4452_86289,140,4452_1084,Greystones,E112,1,4452_7778018_TxcBF9C67C4-E269-42E4-854D-74E6E74C8EFD,4452_2
4452_86289,139,4452_1087,Greystones,E127,1,4452_7778018_Txc97B749C8-4108-4249-BC68-6B6A8CE8B9BF,4452_2
4452_86289,139,4452_1092,Bray (Daly),E254,1,4452_7778018_Txc2930DE1F-80C8-4B9C-A44A-D2A9152DFD47,4452_8
4452_86289,122,4452_1093,Bray (Daly),E237,1,4452_7778018_Txc3C6E8743-0944-4E6C-AAA9-8105EEA91CEB,4452_9
4452_86289,140,4452_1103,Bray (Daly),E237,1,4452_7778018_TxcAC7C3900-0442-45A5-BEE0-BB8F10FFF1DF,4452_9
4452_86289,141,4452_1104,Bray (Daly),E230,1,4452_7778018_TxcAAD703A8-A0A7-454D-9551-F446815A1BDD,4452_8
4452_86289,130,4452_1109,Bray (Daly),E230,1,4452_7778018_TxcA86CBC1C-E8F4-4682-B1BD-D67A4DC4B6FB,4452_8
4452_86289,142,4452_1110,Bray (Daly),E230,1,4452_7778018_TxcE1F54F5E-E4AA-4538-A0F3-B08EAD739A3B,4452_8
4452_86289,139,4452_1124,Bray (Daly),E255,1,4452_7778018_TxcFCD36637-C8D0-4165-A66E-BF434930045B,4452_7
4452_86289,122,4452_1125,Bray (Daly),E238,1,4452_7778018_TxcFCEF8CA3-A848-4E7D-A6BC-12FBBADCB916,4452_10
4452_86289,140,4452_1135,Bray (Daly),E238,1,4452_7778018_TxcF2DC3937-4512-460E-961A-0F6857B8C469,4452_10
4452_86289,141,4452_1136,Greystones,E131,1,4452_7778018_Txc5EEDC0EC-F4CB-406B-B86E-1C60F35B0983,4452_2
4452_86289,139,4452_114,Bray (Daly),E210,1,4452_7778018_Txc4F6323A9-F999-4D95-A042-B5207579B5A5,4452_8
4452_86289,130,4452_1141,Greystones,E131,1,4452_7778018_TxcA0C7ED57-486D-4CF9-8DBA-BCA825BF6BF7,4452_2
4452_86289,142,4452_1142,Greystones,E131,1,4452_7778018_Txc34888558-7039-4415-8DE1-981498B38147,4452_2
4452_86289,122,4452_1154,Bray (Daly),E239,1,4452_7778018_Txc7DD674B7-6318-4586-881D-7E1DB24594FC,4452_8
4452_86289,122,4452_116,Bray (Daly),E205,1,4452_7778018_Txc39C77ECF-F4F0-412C-9A7A-C5D792CA73E6,4452_7
4452_86289,140,4452_1163,Bray (Daly),E239,1,4452_7778018_Txc1FEF1835-EC62-4A00-8519-AD6EF3641006,4452_8
4452_86289,139,4452_1164,Greystones,E128,1,4452_7778018_TxcEEFC74E3-19AF-4731-BED4-8C2022E02465,4452_1
4452_86289,141,4452_1168,Bray (Daly),E232,1,4452_7778018_TxcB12929E9-471F-4A7F-80CB-3A7897069B65,4452_8
4452_86289,130,4452_1173,Bray (Daly),E232,1,4452_7778018_TxcA26CFFA4-4167-4E6C-A696-78776A9DF8E3,4452_8
4452_86289,142,4452_1174,Bray (Daly),E232,1,4452_7778018_TxcEB7779FA-DA69-4497-9F1D-0BED40001ED6,4452_8
4452_86289,122,4452_1184,Greystones,E113,1,4452_7778018_Txc7744CEA4-EBBF-4CD2-8933-279E4E267AB8,4452_2
4452_86289,139,4452_1185,Bray (Daly),E256,1,4452_7778018_Txc1247D314-6577-4D24-B382-EA4E2FDAE406,4452_7
4452_86289,140,4452_1195,Greystones,E113,1,4452_7778018_TxcB30C0EF0-33C3-45E2-8A81-DA818EBC8B1E,4452_2
4452_86289,141,4452_1201,Greystones,E133,1,4452_7778018_Txc65467052-847C-4170-B757-1326F8745BE9,4452_2
4452_86289,130,4452_1206,Greystones,E133,1,4452_7778018_TxcF4873379-2832-4D23-ABCB-CA69CF0A8F69,4452_2
4452_86289,142,4452_1207,Greystones,E133,1,4452_7778018_TxcA644A212-73B1-47D1-9148-5EC4F2D76A1D,4452_2
4452_86289,139,4452_1208,Bray (Daly),E257,1,4452_7778018_Txc4CF83007-18C4-4EE6-A88A-2CAC33FE8E31,4452_8
4452_86289,122,4452_1209,Bray (Daly),E240,1,4452_7778018_Txc4D9B709B-4C06-468B-9E97-DD8CFDFB7FBD,4452_9
4452_86289,140,4452_1215,Bray (Daly),E240,1,4452_7778018_TxcEF20772B-52FA-4262-9501-2CE4B13D93FB,4452_9
4452_86289,139,4452_1227,Greystones,E129,1,4452_7778018_Txc75446D28-DBAC-417C-B647-6F56F887677B,4452_2
4452_86289,122,4452_1228,Bray (Daly),E241,1,4452_7778018_Txc6FD59DE2-5FAE-46D2-B451-D3B704BF89FE,4452_7
4452_86289,140,4452_123,Bray (Daly),E205,1,4452_7778018_Txc77B7E583-BEA6-498C-9B80-C89EF78201F1,4452_7
4452_86289,140,4452_1234,Bray (Daly),E241,1,4452_7778018_TxcE4938466-64CF-455B-8320-440407944C1A,4452_7
4452_86289,141,4452_1235,Bray (Daly),E234,1,4452_7778018_Txc00B897DF-F01F-4830-A09F-1ED71D2B04B4,4452_8
4452_86289,139,4452_124,Bray (Daly),E211,1,4452_7778018_TxcE971D3F1-4713-4B99-8DF8-426A59863362,4452_7
4452_86288,152,4452_3360,Dublin Connolly,P702,1,4452_7778018_Txc6338106D-76DA-4A2A-9DFB-F01C941E556C,4452_131
4452_86288,153,4452_3361,Dublin Connolly,P702,1,4452_7778018_Txc319899F4-AC0C-4638-A054-A01860CFA027,4452_131
4452_86288,142,4452_3362,Dublin Connolly,P702,1,4452_7778018_Txc026FFA8E-C0E0-4806-9FB4-37AD700673F2,4452_131
4452_86288,154,4452_3363,Dublin Connolly,P702,1,4452_7778018_Txc9C4B6521-FB38-4BC2-B1A4-149C8FF3A2FB,4452_131
4452_86288,122,4452_3364,Dublin Connolly,P706,1,4452_7778018_TxcD54ADDEC-2152-4BF0-8D26-1CEFB3647329,4452_131
4452_86288,140,4452_3370,Dublin Connolly,P706,1,4452_7778018_TxcD0DB1A7F-E4B8-4695-8CC1-ABDCC4093EDD,4452_139
4452_86288,139,4452_3371,Dublin Connolly,P701,1,4452_7778018_TxcEC01DB1F-F70E-4B58-8E3E-30335E71B66D,4452_131
4452_86288,139,4452_3372,Dublin Connolly,P705,1,4452_7778018_Txc3F6B160F-7058-47F8-8D6C-273C77EF3C1C,4452_131
4452_86288,122,4452_3373,Dublin Connolly,P708,1,4452_7778018_TxcBA5477A4-CD77-4C57-A6A7-747C4F034538,4452_131
4452_86288,140,4452_3377,Dublin Connolly,P708,1,4452_7778018_TxcE0F0E272-4CBA-4F30-A6F1-60A2CB4F1F61,4452_131
4452_86288,141,4452_3378,Dublin Connolly,P704,1,4452_7778018_TxcBF144878-F157-499D-A770-678DAD92A847,4452_131
4452_86288,130,4452_3381,Dublin Connolly,P704,1,4452_7778018_Txc37D98E57-6F2B-4621-873D-6E233F6741BA,4452_131
4452_86288,151,4452_3382,Dublin Connolly,P704,1,4452_7778018_Txc0B26139D-0C19-4D3B-B8E2-3DB4B96152E7,4452_131
4452_86288,152,4452_3383,Dublin Connolly,P704,1,4452_7778018_TxcF8006763-02EC-400C-8884-444AE0AB1790,4452_131
4452_86288,153,4452_3384,Dublin Connolly,P704,1,4452_7778018_TxcBC19AA82-D984-4C3A-8C0F-4A47BEF80736,4452_131
4452_86288,142,4452_3385,Dublin Connolly,P704,1,4452_7778018_TxcF1C8E620-519A-48B8-ADA7-63F7336823BF,4452_131
4452_86288,154,4452_3386,Dublin Connolly,P704,1,4452_7778018_TxcC04605AE-34C9-40B2-96AB-272E2D414515,4452_131
4452_86288,139,4452_3387,Grand Canal Dock,P608,1,4452_7778018_TxcC24D08D1-697A-44C6-80BE-106C5B7EC0A3,4452_127
4452_86288,139,4452_3388,Dublin Connolly,P706,1,4452_7778018_TxcB865CB4E-28C1-4A09-8004-4DD445D65901,4452_132
4452_86288,141,4452_3389,Dublin Connolly,P706,1,4452_7778018_Txc37AAAD22-7E70-45BB-B911-2E45F9C234E9,4452_131
4452_86288,130,4452_3392,Dublin Connolly,P706,1,4452_7778018_Txc72BD0949-A366-43C2-B285-EC433BB9405E,4452_131
4452_86288,151,4452_3393,Dublin Connolly,P706,1,4452_7778018_TxcC407700C-A7A7-4618-85DA-1460FB508F16,4452_131
4452_86288,152,4452_3394,Dublin Connolly,P706,1,4452_7778018_Txc02EF7559-48F5-42C3-97D0-1BC2C6DE4F63,4452_131
4452_86288,153,4452_3395,Dublin Connolly,P706,1,4452_7778018_Txc636A03BA-9F7E-4147-9FFE-543DEF693166,4452_131
4452_86288,142,4452_3396,Dublin Connolly,P706,1,4452_7778018_TxcBC1ED2CF-1B02-4DCF-9BD1-A29E09719048,4452_131
4452_86288,154,4452_3397,Dublin Connolly,P706,1,4452_7778018_Txc5B1AC186-BFB1-499C-A3ED-3E2860B41DA8,4452_131
4452_86288,122,4452_3398,Dublin Connolly,P710,1,4452_7778018_Txc1C9868AD-93A8-433F-8F72-FF8ADDB55A5B,4452_131
4452_86288,140,4452_3402,Dublin Connolly,P710,1,4452_7778018_Txc4C5ABC34-FAFD-4024-A958-8DC3CA3AB1EF,4452_131
4452_86288,139,4452_3403,Grand Canal Dock,P609,1,4452_7778018_TxcF21C35D6-C55F-4030-8EDE-083040F938FC,4452_127
4452_86288,139,4452_3404,Dublin Connolly,P707,1,4452_7778018_Txc7F5238BF-6567-471E-865B-5A79AB18308C,4452_132
4452_86288,141,4452_3405,Dublin Connolly,P708,1,4452_7778018_Txc7BB77107-A6AF-48FF-B2B4-D8B6E114F9F7,4452_131
4452_86288,130,4452_3408,Dublin Connolly,P708,1,4452_7778018_Txc3AAFAEF7-057F-41A7-AA6C-84C448733229,4452_131
